"USGS_NHD_ComID","NWS_8_CHAR_lid","A_H_P","USGS","Hydrolog_Unit_Code","RFC","FORECAST_GROUP","NWS_HSA","T _Y_P","FI_P_ST","ST_AB","NW_S_ST","A_T_V","R_E_F","H_D_N","DRAINAGE_AREA_MI2","NWS LAT_dd_mm_ss","NWS_LONG_ ddd_mm_ss","USGS_LAT_DEG","USGS_LONG_DEG","C_A_C","COORD","ALTITUDE_FT","ALT _ACY","DATUM","GOES_IDENTIFR","N_1_0","N_1_1","NWS_LOC_NAME","USGS_LOC_NAME","Area_km2","area_below_1000km2","DRAINAGE_AREA_KM2"
23990693,"CCKW1",NA,"12090400","17110019","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,6.25,"47  8 05","122 24 50",47.13454378,-122.4151216,"S","NAD83","315","20","NGVD29","173537C0","Y","Y","NORTH FORK CLOVER CREEK NEAR PARKLAND WA","NORTH FORK CLOVER CREEK NEAR PARKLAND  WA","16.1874375","16.1874375",16.187437499999998
23981299,"BOSW1",NA,"12099600","17110014","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,15.4,"47 10 34","122  1 02",47.175935,-122.0184452,"S","NAD83","630","10","NGVD29","DDCEE44E","Y","Y","BOISE CREEK AT BUCKLEY WA","BOISE CREEK AT BUCKLEY  WA","39.885846","39.885846",39.885846
23981667,"CKCW1",NA,"12102075","17110014","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,13,"47 11 52","122 20 10",47.19760016,-122.337343,"S","NAD83",NA,NA,NA,"1628F956","Y","Y","CLARKS CREEK AT TACOMA ROAD NEAR PUYALLUP WA","CLARKS CREEK AT TACOMA ROAD NEAR PUYALLUP  WA","33.66987","33.66987",33.669869999999996
23977806,"BSKW1","Y","12112600","17110013","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,66.7,"47 18 45","122  9 51",47.31232289,-122.165396,"S","NAD83","77.2","10","NGVD29","DDCEF738","Y","Y","BIG SOOS CREEK ABOVE HATCHERY NEAR AUBURN WA","BIG SOOS CREEK ABOVE HATCHERY NEAR AUBURN  WA","172.752333","172.752333",172.752333
24538014,"CBCW1",NA,"12114500","17110012","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y","Y",25.4,"47 20 32","121 32 52",47.34205417,-121.5489858,"S","NAD83","1880","10","NGVD29","DDCF0546","Y","Y","CEDAR RIVER BELOW BEAR CREEK NEAR CEDAR FALLS WA","CEDAR RIVER BELOW BEAR CREEK NEAR CEDAR FALLS  WA","65.785746","65.785746",65.78574599999999
24538136,"BLCW1",NA,"12115700","17110012","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y",NA,4.64,"47 21 59","121 41 30",47.36621625,-121.6928821,"S","NAD83",NA,NA,NA,"DD3AF016","Y","Y","BOULDER CREEK NEAR CEDAR FALLS WA","BOULDER CREEK NEAR CEDAR FALLS  WA","12.0175536","12.0175536",12.017553599999998
24537944,"CDVW1",NA,"12116400","17110012","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,83.9,"47 25 08","121 46 49",47.41871388,-121.781498,"S","NAD83","900","10","NGVD29","DD26207C","Y","Y","CEDAR RIVER AT POWERPLANT AT CEDAR FALLS WA","CEDAR RIVER AT POWERPLANT AT CEDAR FALLS  WA","217.300161","217.300161",217.300161
24537918,"CDPW1",NA,"12117600","17110012","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,124,"47 22 47","121 58 56",47.3795458,-121.983448,"S","NAD83","490","10","NGVD29","DD75E62E","Y","Y","CEDAR RIVER BELOW DIVERSION NEAR LANDSBURG WA","CEDAR RIVER BELOW DIVERSION NEAR LANDSBURG  WA","321.15876","321.15876",321.15876
947110179,"BOXW1",NA,"12143900","17110010","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,3.64,"47 26 56","121 43 50",47.44871459,-121.7317744,"S","NAD83","650","10","NGVD29","DDD434EA","Y","Y","BOXLEY CREEK NEAR EDGEWICK WA","BOXLEY CREEK NEAR EDGEWICK  WA","9.4275636","9.4275636",9.4275636
24274653,"ARGW1","Y","12167000","17110008","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y","Y",262,"48 15 42","122  2 47",48.26149178,-122.0476407,"S","NAD83","89.34","10","NGVD29","F0058356","Y","Y","NF STILLAGUAMISH RIVER NEAR ARLINGTON WA","NF STILLAGUAMISH RIVER NEAR ARLINGTON  WA","678.57738","678.57738",678.57738
24255811,"BCNW1",NA,"12179900","17110005","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y",NA,49.7,"48 36 17","121 23 54",48.6045662,-121.3995727,"S","NAD83","410","10","NGVD29","1790B042","Y","Y","BACON CREEK BELOW OAKES CREEK NEAR MARBLEMOUNT WA","BACON CREEK BELOW OAKES CREEK NEAR MARBLEMOUNT  WA","128.722503","128.722503",128.722503
22995329,"OCMW1",NA,"12397100","17010216","ABRFC",NA,"OTX","ST","53","WA","W1","Y","N",NA,51.5,"48 50 42","117 17 12",48.84492215,-117.2877419,"S","NAD83","2540.2","10","NGVD29","16DEA522","Y","Y","OUTLET CREEK NEAR METALINE FALLS WA","OUTLET CREEK NEAR METALINE FALLS  WA","133.384485","133.384485",133.38448499999998
23018012,"HCTW1","Y","12422990","17010306","NWRFC",NA,"OTX","ST","53","WA","W1","Y","N",NA,127,"47 12 10","117  2 23",47.2026758,-117.0407304,"S","NAD83","2500","20","NGVD29","DDDBC2FC","Y","Y","HANGMAN CREEK AT STATE LINE ROAD NEAR TEKOA WA","HANGMAN CREEK AT STATE LINE ROAD NEAR TEKOA  WA","328.92873","328.92873",328.92873
947010263,"LEKW1","Y","12427000","17010308","NWRFC",NA,"OTX","ST","53","WA","W1","Y","N",NA,115,"48  1 20","117 16 19",48.0221196,-117.2729919,"S","NAD83","1840","20","NGVD29","DD89F6D0","Y","Y","LITTLE SPOKANE RIVER AT ELK WA","LITTLE SPOKANE RIVER AT ELK  WA","297.84885","297.84885",297.84884999999997
23021912,"CHKW1","Y","12433200","17010307","NWRFC",NA,"OTX","ST","53","WA","W1","Y","N",NA,179,"47 51 48","117 51 26",47.8632201,-117.858294,"S","NAD83","1420","10","NGVD29","DDF083B0","Y","Y","CHAMOKANE CREEK BELOW FALLS NEAR LONG LAKE WA","CHAMOKANE CREEK BELOW FALLS NEAR LONG LAKE  WA","463.60821","463.60821",463.60821
23065369,"ONMW1","Y","12438900","17020006","NWRFC",NA,"OTX","ST","53","WA","W1","Y","N",NA,12.8,"48 58 12","119 24 16",48.9698886,-119.4056188,"5","NAD83","1070","10","NGVD29","DDD82600","Y","Y","NINEMILE CREEK NEAR OROVILLE WA","NINEMILE CREEK NEAR OROVILLE  WA","33.151872","33.151872",33.151872
23064753,"OKCW1","Y","12445900","17020006","NWRFC",NA,"OTX","ST","53","WA","W1","Y","N",NA,119,"48 22 02","119 26 38",48.36709697,-119.4450465,"S","NAD83",NA,NA,NA,"169CF376","Y","Y","OMAK CREEK NEAR OMAK WA","OMAK CREEK NEAR OMAK  WA","308.20881","308.20881",308.20880999999997
24383455,"MZMW1","Y","12447383","17020008","NWRFC",NA,"OTX","ST","53","WA","W1","Y","Y",NA,373,"48 34 26","120 23 02",48.5737538,-120.3850944,"S","NAD83","2040","10","NGVD29","DE050296","Y","Y","METHOW RIVER ABOVE GOAT CREEK NEAR MAZAMA WA","METHOW RIVER ABOVE GOAT CREEK NEAR MAZAMA  WA","966.06627","966.06627",966.0662699999999
24383787,"TWIW1","Y","12448998","17020008","NWRFC",NA,"OTX","ST","53","WA","W1","Y","N",NA,245,"48 22 12","120  8 51",48.3698671,-120.148693,"S","NAD83","1640","10","NGVD29","DE05247A","Y","Y","TWISP RIVER NEAR TWISP WA","TWISP RIVER NEAR TWISP  WA","634.54755","634.54755",634.54755
23073999,"STHW1","Y","12451000","17020009","NWRFC",NA,"OTX","ST","53","WA","W1","Y","Y","Y",321,"48 19 47","120 41 26",48.32958017,-120.6917668,"S","NAD83","1098.5","10","NGVD29","DDDEC53C","Y","Y","STEHEKIN RIVER AT STEHEKIN WA","STEHEKIN RIVER AT STEHEKIN  WA","831.38679","831.38679",831.3867899999999
23073745,"STKW1","Y","12451200","17020009","NWRFC",NA,"OTX",NA,"53","WA","W1","Y","N",NA,356.758,"48 18 22","120 39 11",48.3059699,-120.6542655,"S","NAD83","0",NA,NA,"171212F6","N","N","LAKE CHELAN AT PURPLE POINT AT STEHEKIN WA","LAKE CHELAN AT PURPLE POINT AT STEHEKIN  WA","923.9996524","923.9996524",923.9996524199998
947020242,"CHDW1","Y","12452000","17020009","NWRFC",NA,"OTX",NA,"53","WA","W1","Y","N",NA,356.758,"47 50 11","120  3 37",47.8362467,-120.0614614,"S","NAD83","0",NA,NA,"16DEE628","N","N","LAKE CHELAN AT CHELAN WA","LAKE CHELAN AT CHELAN  WA","923.9996524","923.9996524",923.9996524199998
23208194,"MRAW1","Y","12452890","17020010","NWRFC",NA,"OTX","ST","53","WA","W1","Y","Y",NA,92.4,"47 44 13","120 22 03",47.7367943,-120.3686962,"S","NAD83","1260","20","NGVD29","1739F342","Y","Y","MAD RIVER AT ARDENVOIR WA","MAD RIVER AT ARDENVOIR  WA","239.315076","239.315076",239.315076
23080732,"CHIW1","Y","12456500","17020011","NWRFC",NA,"OTX","ST","53","WA","W1","Y","Y",NA,170,"47 50 15","120 39 40",47.8373461,-120.6623161,"S","NAD83","2100","10","NGVD29","DE04F0E8","Y","Y","CHIWAWA RIVER NEAR PLAIN WA","CHIWAWA RIVER NEAR PLAIN  WA","440.2983","440.2983",440.2983
23081224,"ICIW1",NA,"12458000","17020011","NWRFC",NA,"OTX","ST","53","WA","W1","Y","Y",NA,193,"47 32 28","120 43 08",47.5409539,-120.7200872,"S","NAD83","1450","10","NGVD29","173AF44C","Y","Y","ICICLE CREEK ABOVE SNOW CREEK NEAR LEAVENWORTH WA","ICICLE CREEK ABOVE SNOW CREEK NEAR LEAVENWORTH  WA","499.86807","499.86807",499.86806999999993
24422913,"AMRW1","Y","12488500","17030002","NWRFC",NA,"PDT","ST","53","WA","W1","Y","Y","Y",78.9,"46 58 40","121 10 03",46.97761606,-121.168696,"S","NAD83","2700","10","NGVD29","DDDE26CE","Y","Y","AMERICAN RIVER NEAR NILE WA","AMERICAN RIVER NEAR NILE  WA","204.350211","204.350211",204.350211
23099884,"AHUW1","Y","12502500","17030003","NWRFC",NA,"PDT","ST","53","WA","W1","Y","N",NA,173,"46 32 10","120 28 20",46.53596038,-120.4733968,"S","NAD83","940","10","NGVD29","345B62DA","Y","Y","AHTANUM CREEK AT UNION GAP WA","AHTANUM CREEK AT UNION GAP  WA","448.06827","448.06827",448.06827
23100180,"TOPW1","Y","12506000","17030003","NWRFC",NA,"PDT","ST","53","WA","W1","Y","N",NA,122,"46 18 40","120 47 13",46.3109589,-120.788125,"S","NAD83","1306","20","NGVD29","171193EC","Y","Y","TOPPENISH CREEK NEAR FORT SIMCOE WA","TOPPENISH CREEK NEAR FORT SIMCOE  WA","315.97878","315.97878",315.97878
23459939,"PULW1","Y","13348000","17060108","NWRFC",NA,"OTX","ST","53","WA","W1","Y","N",NA,132,"46 43 57","117 10 48",46.7323856,-117.1810048,"S","NAD83","2326.3","10","NGVD29","DE3A417E","Y","Y","SOUTH FORK PALOUSE RIVER AT PULLMAN WA","SOUTH FORK PALOUSE RIVER AT PULLMAN  WA","341.87868","341.87868",341.87868
23637992,"MLKW1","Y","14013000","17070102","NWRFC",NA,"PDT","ST","53","WA","W1","Y","N",NA,59.6,"46  0 29","118  7 03",46.00791557,-118.1185595,"S","NAD83","2000","10","NGVD29","DDF2A0A8","Y","Y","MILL CREEK NEAR WALLA WALLA WA","MILL CREEK NEAR WALLA WALLA  WA","154.363404","154.363404",154.363404
23637976,"FMBW1",NA,"14013700","17070102","NWRFC",NA,"PDT","ST","53","WA","W1","Y","N",NA,92.7,"46  5 09","118 13 38",46.0856932,-118.2282912,"S","NAD83","1330","10","NGVD29","DDF1075E","Y","Y","MILL CREEK AT FIVE MILE RD BR NR WALLA WALLA WA","MILL CREEK AT FIVE MILE RD BR NR WALLA WALLA  WA","240.092073","240.092073",240.092073
23637966,"MLLW1","Y","14015000","17070102","NWRFC",NA,"PDT","ST","53","WA","W1","Y","N",NA,95.7,"46  4 35","118 16 21",46.0762483,-118.2735722,"S","NAD83","1120","10","NGVD29","17B53078","Y","Y","MILL CREEK AT WALLA WALLA WA","MILL CREEK AT WALLA WALLA  WA","247.862043","247.862043",247.862043
23663381,"KLCW1","Y","14107000","17070106","NWRFC",NA,"PDT","ST","53","WA","W1","Y","Y",NA,151,"46 15 54","121 14 38",46.2648437,-121.245075,"S","NAD83","2720","10","NGVD29","DD5DB31A","Y","Y","KLICKITAT RIVER ABOVE WEST FORK NEAR GLENWOOD WA","KLICKITAT RIVER ABOVE WEST FORK NEAR GLENWOOD  WA","391.08849","391.08849",391.08849
24504800,"UNDW1","Y","14123500","17070105","NWRFC",NA,"PQR","ST","53","WA","W1","Y","N",NA,386,"45 45 08","121 31 33",45.7520637,-121.5270176,"S","NAD83","112.96","10","NGVD29","DD799122","Y","Y","WHITE SALMON RIVER NEAR UNDERWOOD WA","WHITE SALMON RIVER NEAR UNDERWOOD  WA","999.73614","999.73614",999.7361399999999
24241981,"LRCW1","Y","14216000","17080002","NWRFC",NA,"PQR","ST","53","WA","W1","Y","Y",NA,227,"46  3 38","121 59 00",46.06039127,-121.984531,"S","NAD83","1080","10","NGVD29","DDD2B230","Y","Y","LEWIS RIVER ABOVE MUDDY RIVER NEAR COUGAR WA","LEWIS RIVER ABOVE MUDDY RIVER NEAR COUGAR  WA","587.92773","587.92773",587.92773
24242219,"MUDW1","Y","14216500","17080002","NWRFC",NA,"PQR","ST","53","WA","W1","Y","Y","Y",135,"46  4 33","121 59 51",46.0756688,-121.9986982,"S","NAD83","1032.9","0.1","NGVD29","DD78635C","Y","Y","MUDDY RIVER BELOW CLEAR CREEK NEAR COUGAR WA","MUDDY RIVER BELOW CLEAR CREEK NEAR COUGAR  WA","349.64865","349.64865",349.64865
24241873,"CCAW1","Y","14219000","17080002","NWRFC",NA,"PQR","ST","53","WA","W1","Y","Y",NA,64.1,"45 56 24","122 18 57",45.939833899999996,-122.3170398,"S","NAD83","520","10","NGVD29","DDD52566","Y","Y","CANYON CREEK NEAR AMBOY WA","CANYON CREEK NEAR AMBOY  WA","166.018359","166.018359",166.01835899999998
24242293,"SYCW1",NA,"14219800","17080002","NWRFC",NA,"PQR","ST","53","WA","W1","Y","Y",NA,12.6,"46  0 17","122 20 35",46.004555,-122.3442638,"S","NAD83","500","10","NGVD29","162EA9E4","Y","Y","SPEELYAI CREEK NEAR COUGAR WA","SPEELYAI CREEK NEAR COUGAR  WA","32.633874","32.633874",32.633874
24241689,"HSSW1","Y","14222500","17080002","NWRFC",NA,"PQR","ST","53","WA","W1","Y","Y","Y",125,"45 50 13","122 27 54",45.8367809,-122.4662083,"S","NAD83","356.8","10","NGVD29","DD78702A","Y","Y","EAST FORK LEWIS RIVER NEAR HEISSON WA","EAST FORK LEWIS RIVER NEAR HEISSON  WA","323.74875","323.74875",323.74875
23743770,"CIYW1","Y","14231900","17080004","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,250,"46 26 39","121 50 20",46.44400155,-121.8400888,"S","NAD83","1260","20","NGVD29","DD55D25A","Y","Y","CISPUS RIVER AB YELLOWJACKET CREEK NEAR RANDLE WA","CISPUS RIVER AB YELLOWJACKET CREEK NEAR RANDLE  WA","647.4975","647.4975",647.4975
24250380,"SCSW1",NA,"14240446","17080005","NWRFC",NA,"PQR",NA,"53","WA","W1","Y","N",NA,0.502,"46 15 23","122 16 28",46.25638889,-122.2744444,"S","NAD83","0",NA,NA,"DF077050","N","N","CASTLE LAKE NEAR MOUNT ST. HELENS WA","CASTLE LAKE NEAR MOUNT ST. HELENS  WA","1.30017498","1.30017498",1.30017498
24248656,"SRBW1",NA,"14240525","17080005","NWRFC",NA,"PQR","ST","53","WA","W1","Y","N",NA,146,"46 22 19","122 34 40",46.3717753,-122.5789987,"S","NAD83","700","10","NGVD29","17D581C4","Y","Y","NF TOUTLE RIVER BELOW SRS NEAR KID VALLEY WA","NF TOUTLE RIVER BELOW SRS NEAR KID VALLEY  WA","378.13854","378.13854",378.13854
23850487,"DOTW1","Y","12020000","17100103","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y","Y",113,"46 37 03","123 16 35",46.6173236,-123.277644,"S","NAD83","301.1","20","NGVD29","DD9942C0","Y","Y","CHEHALIS RIVER NEAR DOTY WA","CHEHALIS RIVER NEAR DOTY  WA","292.66887","292.66887",292.66886999999997
23850455,"ELCW1",NA,"12020525","17100103","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,58,"46 38 05","123 17 44",46.6345457,-123.2968119,"S","NAD83",NA,NA,NA,"1735E1A8","Y","Y","ELK CREEK BELOW DEER CREEK NEAR DOTY WA","ELK CREEK BELOW DEER CREEK NEAR DOTY  WA","150.21942","150.21942",150.21941999999999
23850611,"SCWW1",NA,"12020800","17100103","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y",NA,27,"46 26 42","123  4 57",46.44482815,-123.0837376,"S","NAD83",NA,NA,NA,"DD1C87A6","Y","Y","SOUTH FORK CHEHALIS RIVER NEAR WILDWOOD WA","SOUTH FORK CHEHALIS RIVER NEAR WILDWOOD  WA","69.92973","69.92973",69.92972999999999
23850681,"SFNW1",NA,"12024000","17100103","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y",NA,42.4,"46 34 33","122 41 02",46.57566178,-122.6851159,"S","NAD83",NA,NA,NA,"162DFE96","Y","Y","SOUTH FORK NEWAUKUM RIVER NEAR ONALASKA WA","SOUTH FORK NEWAUKUM RIVER NEAR ONALASKA  WA","109.815576","109.815576",109.815576
23850715,"NFFW1",NA,"12024400","17100103","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,29.6,"46 40 03","122 46 08",46.66732635,-122.7701209,"S","NAD83",NA,NA,NA,"178770F6","Y","Y","NF NEWAUKUM RIVER ABOVE BEAR CREEK NEAR FOREST WA","NF NEWAUKUM RIVER ABOVE BEAR CREEK NEAR FOREST  WA","76.663704","76.663704",76.663704
23850671,"NEWW1","Y","12025000","17100103","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y","Y",155,"46 37 13","122 56 38",46.6201042,-122.945126,"S","NAD83","190","10","NGVD29","DDFA548A","Y","Y","NEWAUKUM RIVER NEAR CHEHALIS WA","NEWAUKUM RIVER NEAR CHEHALIS  WA","401.44845","401.44845",401.44845
23850753,"SKMW1",NA,"12026150","17100103","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,65.9,"46 47 25","122 44 03",46.79010157,-122.7354019,"S","NAD83","317.34","10","NGVD29","DD6FF394","Y","Y","SKOOKUMCHUCK RIVER BL BLDY RUN CR NR CENTRALIA WA","SKOOKUMCHUCK RIVER BL BLDY RUN CR NR CENTRALIA  WA","170.680341","170.680341",170.680341
23856727,"SATW1","Y","12035000","17100104","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y","Y",299,"47  0 03","123 29 37",47.0006512,-123.4948838,"S","NAD83",NA,NA,NA,"17D9C352","Y","Y","SATSOP RIVER NEAR SATSOP WA","SATSOP RIVER NEAR SATSOP  WA","774.40701","774.40701",774.4070099999999
23856881,"MNSW1","Y","12037400","17100104","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,155,"47  0 42","123 39 15",47.0114831,-123.6554417,"S","NAD83","40","10","NGVD29","F0020776","Y","Y","WYNOOCHEE RIVER ABOVE BLACK CREEK NR MONTESANO WA","WYNOOCHEE RIVER ABOVE BLACK CREEK NR MONTESANO  WA","401.44845","401.44845",401.44845
23860867,"HMRW1",NA,"12039005","17100105","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y",NA,132,"47 13 54","123 58 22",47.23147599,-123.974063,"S","NAD83","90","1","NGVD29","DD6FD578","Y","Y","HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA","HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS  WA","341.87868","341.87868",341.87868
23844703,"QLTW1",NA,"12039500","17100102","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,264,"47 27 28","123 53 17",47.4575863,-123.8893446,"S","NAD83","178.44","0.01","NGVD29","DD73C00C","Y","Y","QUINAULT RIVER AT QUINAULT LAKE WA","QUINAULT RIVER AT QUINAULT LAKE  WA","683.75736","683.75736",683.75736
23838194,"HORW1",NA,"12041200","17100101","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y","Y",253,"47 48 25","124 14 59",47.80674726,-124.2510329,"S","NAD83","163.64","10","NGVD29","DD8C2778","Y","Y","HOH RIVER AT US HIGHWAY 101 NEAR FORKS WA","HOH RIVER AT US HIGHWAY 101 NEAR FORKS  WA","655.26747","655.26747",655.26747
24001093,"HOKW1",NA,"12043300","17110021","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y",NA,51.2,"48 14 30","124 22 57",48.24146416,-124.3838328,"S","NAD83","50","10","NGVD29","DDD40170","Y","Y","HOKO RIVER NEAR SEKIU WA","HOKO RIVER NEAR SEKIU  WA","132.607488","132.607488",132.607488
23997080,"ELWW1","Y","12045500","17110020","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,269,"48  3 18","123 34 55",48.0548114,-123.5832462,"S","NAD83","200","10","NGVD29","1794568A","Y","Y","ELWHA RIVER AT MCDONALD BR NEAR PORT ANGELES WA","ELWHA RIVER AT MCDONALD BR NEAR PORT ANGELES  WA","696.70731","696.70731",696.7073099999999
23997388,"DRSW1","Y","12048000","17110020","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y","Y",156,"48  0 52","123  7 53",48.0142578,-123.1326773,"S","NAD83","569.3","10","NGVD29","DDCED1D4","Y","Y","DUNGENESS RIVER NEAR SEQUIM WA","DUNGENESS RIVER NEAR SEQUIM  WA","404.03844","404.03844",404.03844
24287056,"DKBW1",NA,"12054000","17110018","ABRFC",NA,"SEW","ST","53","WA","W1","Y","Y","Y",66.5,"47 41 03","123  0 37",47.68398059,-123.011551,"S","NAD83","241.49","10","NGVD29","17BE153C","Y","Y","DUCKABUSH RIVER NEAR BRINNON WA","DUCKABUSH RIVER NEAR BRINNON  WA","172.234335","172.234335",172.234335
24285534,"SKOW1",NA,"12056500","17110017","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y","Y",57.2,"47 30 52","123 19 43",47.51425666,-123.3298868,"S","NAD83","762.26","10","NGVD29","178CE63C","Y","Y","NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT WA","NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT  WA","148.147428","148.147428",148.147428
24285508,"SKBW1",NA,"12058790","17110017","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,97.9,"47 23 48","123 12 08",47.3964809,-123.2034909,"5","NAD83","328","20","NGVD29","D10BF1D6","Y","Y","NF SKOKOMISH R NR LWR CUSHMAN DAM NR POTLATCH WA","NF SKOKOMISH R NR LWR CUSHMAN DAM NR POTLATCH  WA","253.560021","253.560021",253.560021
24285502,"NSPW1","Y","12059500","17110017","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,117,"47 19 48","123 14 31",47.32981429,-123.2432128,"S","NAD83","63.49","10","NGVD29","163E502C","Y","Y","NORTH FORK SKOKOMISH RIVER NEAR POTLATCH WA","NORTH FORK SKOKOMISH RIVER NEAR POTLATCH  WA","303.02883","303.02883",303.02882999999997
24285572,"SSUW1","Y","12060500","17110017","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y",NA,76.3,"47 20 26","123 16 44",47.34036949,-123.2801586,"S","NAD83","103.35","10","NGVD29","163E6B64","Y","Y","SOUTH FORK SKOKOMISH RIVER NEAR UNION WA","SOUTH FORK SKOKOMISH RIVER NEAR UNION  WA","197.616237","197.616237",197.61623699999998
24285494,"SRPW1","Y","12061500","17110017","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,227,"47 18 36","123 10 33",47.3098151,-123.1770995,"S","NAD83","10.67","10","NGVD29","163EBD0C","Y","Y","SKOKOMISH RIVER NEAR POTLATCH WA","SKOKOMISH RIVER NEAR POTLATCH  WA","587.92773","587.92773",587.92773
23989205,"HUGW1",NA,"12073500","17110019","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y","Y",6.47,"47 23 22","122 41 52",47.38926205,-122.6990241,"S","NAD83","113","1.6","NAVD88","DD8A015A","Y","Y","HUGE CREEK NEAR WAUNA WA","HUGE CREEK NEAR WAUNA  WA","16.7572353","16.7572353",16.757235299999998
23989319,"GBCW1",NA,"12076800","17110019","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,54.9,"47 12 43","123  6 42",47.21176109,-123.1129292,"S","NAD83",NA,NA,NA,"DDC8A78A","Y","Y","GOLDSBOROUGH CREEK ABOVE 7TH STREET AT SHELTON WA","GOLDSBOROUGH CREEK ABOVE 7TH STREET AT SHELTON  WA","142.190451","142.190451",142.190451
23988204,"DSRW1","Y","12079000","17110016","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y",NA,89.8,"46 51 08","122 40 03",46.85204488,-122.6687354,"S","NAD83","348.77","10","NGVD29","DDF6837E","Y","Y","DESCHUTES RIVER NEAR RAINIER WA","DESCHUTES RIVER NEAR RAINIER  WA","232.581102","232.581102",232.581102
23988192,"DSEW1",NA,"12080010","17110016","ABRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,162,"47  0 43","122 54 07",47.01176308,-122.9031949,"S","NAD83","62.01","0.01","NGVD29","17C16092","Y","Y","DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA","DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER  WA","419.57838","419.57838",419.57838
24282122,"NISW1","Y","12082500","17110015","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y","Y",133,"46 45 10","122  4 57",46.75260766,-122.0837194,"S","NAD83","1450","10","NGVD29","17893794","Y","Y","NISQUALLY RIVER NEAR NATIONAL WA","NISQUALLY RIVER NEAR NATIONAL  WA","344.46867","344.46867",344.46867
24282076,"MCMW1",NA,"12083000","17110015","NWRFC",NA,"SEW","ST","53","WA","W1","Y","Y",NA,75.2,"46 44 40","122  8 36",46.74427397,-122.1445534,"S","NAD83","1340","10","NGVD29","DD0B3182","Y","Y","MINERAL CREEK NEAR MINERAL WA","MINERAL CREEK NEAR MINERAL  WA","194.767248","194.767248",194.767248
24282036,"NLGW1",NA,"12086000","17110015","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,289,"46 49 22","122 18 11",46.82260445,-122.30428,"S","NAD83","925","10","NGVD29","D10D12EA","Y","Y","NISQUALLY RIVER AT LA GRANDE DAM WA","NISQUALLY RIVER AT LA GRANDE DAM  WA","748.50711","748.50711",748.5071099999999
24282032,"LGRW1",NA,"12086500","17110015","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,292,"46 50 22","122 19 41",46.83927048,-122.3292809,"S","NAD83","490","10","NGVD29","DD75D3B4","Y","Y","NISQUALLY RIVER AT LA GRANDE WA","NISQUALLY RIVER AT LA GRANDE  WA","756.27708","756.27708",756.27708
24282268,"MLGW1",NA,"12087000","17110015","NWRFC",NA,"SEW","ST","53","WA","W1","Y","N",NA,80.7,"46 51 25","122 18 05",46.85677048,-122.3026139,"S","NAD83","619.53","10","NGVD29","DDFA7266","Y","Y","MASHEL RIVER NEAR LA GRANDE WA","MASHEL RIVER NEAR LA GRANDE  WA","209.012193","209.012193",209.012193
